source,target,weight,year
IND,KWT,214545824.0,1991
IND,IRN,554866176.0,1991
IND,AUS,17973620.0,1991
ARE,SAU,2670.0,1991
MYS,ARE,31169161.0,1991
MYS,SAU,96897529.0,1991
MYS,JPN,9535.0,1991
MYS,DEU,34045.0,1991
MYS,SGP,10564.0,1991
MYS,IDN,3968867.0,1991
ROU,GBR,10300000.0,1991
ROU,EGY,207643008.0,1991
ROU,SUN,10863399.0,1991
ROU,CHE,14715000.0,1991
ROU,NLD,22856.0,1991
ROU,LBY,119708000.0,1991
ROU,LBN,37966.0,1991
ROU,IRN,456128992.0,1991
ROU,HUN,25660.0,1991
ROU,GRC,3279.0,1991
ROU,DEU,80572.0,1991
ROU,BEL,26740.0,1991
ROU,AUT,30669.0,1991
ROU,SAU,324936928.0,1991
GBR,MEX,26885070.0,1991
GBR,TUN,1997463.0,1991
GBR,ARE,14423.0,1991
GBR,DNK,122839496.0,1991
GBR,DEU,4965000.0,1991
GBR,USA,7355.0,1991
CHN,MYS,48701285.0,1991
CHN,IDN,513053440.0,1991
JPN,THA,4815765.0,1991
JPN,VNM,410950521.0,1991
JPN,SAU,6351505448.0,1991
JPN,QAT,1893660993.0,1991
JPN,NZL,5499976.0,1991
JPN,OMN,1975512562.0,1991
JPN,MEX,996568837.0,1991
JPN,MLT,2855149.0,1991
JPN,MYS,716721194.0,1991
JPN,ARE,8071385390.0,1991
JPN,KWT,48031499.0,1991
JPN,IDN,3832068918.0,1991
JPN,GAB,131971164.0,1991
JPN,FRA,4037.0,1991
JPN,CHN,1764636163.0,1991
JPN,CAN,13552437.0,1991
JPN,BRN,336743843.0,1991
JPN,AUS,296141307.0,1991
JPN,ARG,5591034.0,1991
JPN,IRN,2660969838.0,1991
JPN,SUN,8013588.0,1991
JPN,YEM,96939595.0,1991
ESP,NGA,1715544960.0,1991
ESP,MEX,1145740928.0,1991
ESP,LBY,860308480.0,1991
ESP,LBR,43358620.0,1991
ESP,KWT,17911138.0,1991
ESP,ITA,22696108.0,1991
ESP,IRN,668206848.0,1991
ESP,GAB,6307356.0,1991
ESP,COG,65665892.0,1991
ESP,CMR,93478320.0,1991
ESP,DZA,305639392.0,1991
ESP,ARG,12156514.0,1991
ESP,NOR,11146574.0,1991
ESP,SAU,873566784.0,1991
ESP,CHE,1084.0,1991
ESP,SYR,25067054.0,1991
ESP,VEN,10461895.0,1991
ESP,GBR,259361776.0,1991
ESP,EGY,233565728.0,1991
ESP,SUN,142056112.0,1991
ESP,TUN,31296600.0,1991
ESP,ARE,232255440.0,1991
ESP,AGO,40654496.0,1991
ITA,MEX,68651576.0,1991
ITA,TUN,175009552.0,1991
ITA,TUR,1148049.0,1991
ITA,CHE,769.0,1991
ITA,IDN,4741718.0,1991
NOR,DNK,93382480.0,1991
CHE,GBR,231302048.0,1991
CHE,SAU,42608988.0,1991
CHE,NOR,113441616.0,1991
CHE,NGA,46057104.0,1991
CHE,DEU,3827.0,1991
CHE,LBY,327596768.0,1991
CHE,TUN,8086995.0,1991
NLD,MEX,33432798.0,1991
NLD,TUN,12541560.0,1991
NLD,SGP,1166.0,1991
NLD,DEU,6000.0,1991
NLD,IDN,6384738.0,1991
PRY,DZA,54762116.0,1991
PRY,ARG,10357001.0,1991
NZL,ARE,116035405.0,1991
NZL,SAU,301305516.0,1991
NZL,OMN,3104478.0,1991
NZL,IRN,8826035.0,1991
NZL,IDN,4419866.0,1991
NZL,BRN,16819812.0,1991
NZL,AUS,26588151.0,1991
NZL,MYS,14250194.0,1991
IDN,IRN,117229984.0,1991
IDN,AUS,204889680.0,1991
IDN,SAU,601014848.0,1991
IDN,MYS,220389008.0,1991
DEU,GAB,90469000.0,1991
DEU,FRA,15024000.0,1991
DEU,DNK,73990000.0,1991
DEU,COG,16920000.0,1991
DEU,CMR,101686000.0,1991
DEU,AGO,191412992.0,1991
DEU,DZA,812164992.0,1991
DEU,IRN,379710016.0,1991
DEU,LBY,1997355008.0,1991
DEU,NLD,4351000.0,1991
DEU,MEX,67200000.0,1991
DEU,YEM,358440000.0,1991
DEU,VEN,684792000.0,1991
DEU,GBR,2230395904.0,1991
DEU,EGY,42047000.0,1991
DEU,SUN,2259686912.0,1991
DEU,NGA,1135974016.0,1991
DEU,NOR,1397193984.0,1991
DEU,QAT,12346000.0,1991
DEU,SAU,1077337984.0,1991
DEU,SYR,677990976.0,1991
DEU,ARE,73810000.0,1991
DEU,IND,4950000.0,1991
DEU,TUN,74266000.0,1991
DEU,CHE,4750.0,1991
MDG,IRN,26468856.0,1991
KOR,USA,11969095.0,1991
KOR,EGY,38039656.0,1991
KOR,SUN,11805401.0,1991
KOR,ARE,1010603584.0,1991
KOR,SGP,4912.0,1991
KOR,THA,26750836.0,1991
KOR,SAU,2519180288.0,1991
KOR,QAT,148712816.0,1991
KOR,PAN,13170.0,1991
KOR,OMN,1163281280.0,1991
KOR,MEX,30074048.0,1991
KOR,MYS,598796800.0,1991
KOR,KWT,27416200.0,1991
KOR,JPN,6234585.0,1991
KOR,IDN,707346688.0,1991
KOR,ECU,237767856.0,1991
KOR,DMA,2761645.0,1991
KOR,CHN,116284016.0,1991
KOR,CAN,64819788.0,1991
KOR,CMR,24639572.0,1991
KOR,BRN,281705632.0,1991
KOR,AUS,36116092.0,1991
KOR,ALB,38266092.0,1991
KOR,IRN,1000244864.0,1991
KOR,MLT,10358891.0,1991
USA,ITA,67315135.0,1991
USA,IRQ,6461162.0,1991
USA,IRN,256665990.0,1991
USA,IDN,369899417.0,1991
USA,GTM,15812876.0,1991
USA,GIB,2683.0,1991
USA,GAB,726235587.0,1991
USA,ECU,366664784.0,1991
USA,BEN,24321673.0,1991
USA,COD,171455352.0,1991
USA,COG,404298489.0,1991
USA,COL,987919169.0,1991
USA,CCK,6311067.0,1991
USA,CHN,583838521.0,1991
USA,CAN,5214462251.0,1991
USA,CMR,113371679.0,1991
USA,BRN,2646725.0,1991
USA,BOL,3180584.0,1991
USA,BEL,1753.0,1991
USA,JPN,3363.0,1991
USA,KWT,37816326.0,1991
USA,MYS,106576198.0,1991
USA,MLT,1886.0,1991
USA,YEM,158197314.0,1991
USA,VEN,4403695548.0,1991
USA,GBR,1134233212.0,1991
USA,EGY,8911733.0,1991
USA,ARE,575099707.0,1991
USA,TTO,546829895.0,1991
USA,SYR,20724134.0,1991
USA,SGP,13163992.0,1991
USA,AUS,69162549.0,1991
USA,SAU,11140297817.0,1991
USA,NOR,560714225.0,1991
USA,NGA,5292243289.0,1991
USA,ABW,2898680.0,1991
USA,ANT,7177.0,1991
USA,NLD,9595856.0,1991
USA,NPL,6501466.0,1991
USA,OMN,25347647.0,1991
USA,MOZ,4261.0,1991
USA,MEX,4499854061.0,1991
USA,PER,7126018.0,1991
USA,ARG,33386425.0,1991
USA,AGO,1903563074.0,1991
USA,DZA,15532701.0,1991
USA,NZL,3360338.0,1991
USA,CHE,916.0,1991
PRT,DZA,114332792.0,1991
PRT,EGY,161465264.0,1991
PRT,ARE,75593632.0,1991
PRT,SAU,190876960.0,1991
PRT,NOR,45413260.0,1991
PRT,NGA,306329600.0,1991
PRT,MEX,88712640.0,1991
PRT,LBY,89536552.0,1991
PRT,IRN,202270336.0,1991
PRT,AGO,95361424.0,1991
PRT,GBR,34199008.0,1991
PRT,ESP,4204.0,1991
LBN,SAU,65797.0,1991
GRC,TUN,11750973.0,1991
BEL,MEX,68502168.0,1991
BEL,DEU,1000.0,1991
AUT,MEX,9870690.0,1991
AUT,DEU,2000.0,1991
GTM,ECU,21958448.0,1991
ECU,USA,3962.0,1991
CAN,YEM,6987251.0,1991
CAN,VEN,201195109.0,1991
CAN,USA,33683052.0,1991
CAN,GBR,1364556681.0,1991
CAN,SUN,2138816.0,1991
CAN,SYR,12009109.0,1991
CAN,SWE,8987166.0,1991
CAN,SAU,453753235.0,1991
CAN,NOR,1210703959.0,1991
CAN,NGA,427013898.0,1991
CAN,NIC,29042.0,1991
CAN,NLD,8955423.0,1991
CAN,MEX,78805931.0,1991
CAN,IRN,9812609.0,1991
CAN,COG,3658916.0,1991
CAN,AUS,12553994.0,1991
CAN,ARG,8719217.0,1991
CAN,AGO,37024002.0,1991
CAN,DZA,38541278.0,1991
TTO,SUR,5739984.0,1991
TTO,ZWE,4749695.0,1991
TTO,NGA,9494018.0,1991
TTO,VGB,194344720.0,1991
ABW,COL,20109304.0,1991
ANT,MEX,5814555.0,1991
ANT,COL,39832068.0,1991
PER,COL,56778352.0,1991
PER,ECU,140164496.0,1991
THA,MYS,478312194.0,1991
THA,IRN,147701045.0,1991
THA,IDN,31501346.0,1991
THA,BRN,187023562.0,1991
THA,AUS,25927017.0,1991
THA,OMN,145148681.0,1991
THA,SAU,206557790.0,1991
THA,ARE,257093828.0,1991
THA,CHE,1907.0,1991
TUN,SYR,14523493.0,1991
TUN,FRA,8561.0,1991
TUR,GBR,64167207.0,1991
TUR,SUN,26520569.0,1991
TUR,ARE,353667412.0,1991
TUR,SYR,39836488.0,1991
TUR,SAU,1581005388.0,1991
TUR,LBY,258491446.0,1991
TUR,IRN,56459582.0,1991
TUR,CHN,60829576.0,1991
TUR,DZA,15254690.0,1991
FRA,MEX,245643360.0,1991
FRA,TUN,95157624.0,1991
FRA,SGP,889.0,1991
FRA,CHE,16483.0,1991
FRA,DNK,10447845.0,1991
LKA,EGY,15631583.0,1991
LKA,ARE,15831617.0,1991
LKA,OMN,14353037.0,1991
LKA,MYS,71965572.0,1991
LKA,IRN,142201287.0,1991
SWE,DNK,253440240.0,1991
CHL,AGO,23808228.0,1991
CHL,ARG,83349088.0,1991
CHL,COL,64775528.0,1991
CHL,VEN,81659408.0,1991
CHL,ARE,10883645.0,1991
CHL,PER,6196401.0,1991
CHL,NGA,199830096.0,1991
CHL,OMN,6020412.0,1991
CHL,MYS,84449280.0,1991
CHL,GAB,168474976.0,1991
CHL,ECU,85442912.0,1991
DNK,GBR,213216864.0,1991
DNK,SUN,10658697.0,1991
DNK,SAU,21049260.0,1991
DNK,NOR,502442880.0,1991
DNK,NLD,11520608.0,1991
DNK,DEU,5144.0,1991
CYP,SUN,76447920.0,1991
CYP,SYR,3550679.0,1991
CYP,SAU,6040355.0,1991
CYP,DZA,32704136.0,1991
CYP,MEX,4929692.0,1991
BGD,IRN,9792452.0,1991
BGD,CYP,3166790.0,1991
BGD,KWT,3218128.0,1991
BGD,SAU,74246897.0,1991
BGD,ARE,114174234.0,1991
BGD,SWE,514046.0,1991
PYF,USA,5397274.0,1991
BRA,VEN,314166528.0,1991
BRA,USA,3433.0,1991
BRA,ARE,116851952.0,1991
BRA,SAU,1366718208.0,1991
BRA,QAT,173703648.0,1991
BRA,NGA,260355776.0,1991
BRA,OMN,26552776.0,1991
BRA,MEX,16637729.0,1991
BRA,IRN,1035729152.0,1991
BRA,GAB,21737232.0,1991
BRA,CHN,33534662.0,1991
BRA,ARG,9979535.0,1991
BRA,AGO,130904816.0,1991
BRA,DZA,210520240.0,1991
BRA,ANT,68266576.0,1991
FIN,GBR,282649120.0,1991
FIN,SUN,496580256.0,1991
FIN,ARE,44539452.0,1991
FIN,IND,4454505.0,1991
FIN,SAU,109228760.0,1991
FIN,NOR,392178592.0,1991
FIN,OMN,77429736.0,1991
FIN,IRN,21806994.0,1991
FIN,DNK,56542400.0,1991
FIN,DZA,9157958.0,1991
FIN,NGA,59500060.0,1991
JAM,VEN,64813780.0,1991
JAM,USA,3997968.0,1991
JAM,MEX,59385312.0,1991
PAN,ECU,94182112.0,1991
GUY,USA,681.0,1991
MCO,SAU,8772914176.0,1991
CRI,MEX,27736664.0,1991
CRI,COL,6676492.0,1991
CUB,MEX,2873959.0,1991
CUB,COL,8886837.0,1991
F97,SAU,2152844288.0,1991
DOM,MEX,128255880.0,1991
SLV,MEX,47177712.0,1991
HND,MEX,23493620.0,1991
ISR,MEX,157135872.0,1991
HKG,USA,4562.0,1991
HKG,AUS,18132395.0,1991
BGR,TUN,31327690.0,1991
PHL,MYS,145780072.0,1991
PHL,IDN,28122210.0,1991
CSK,DEU,1000.0,1991
POL,DEU,13300000.0,1991
DZA,FRA,3631.0,1992
DZA,AUT,3964.0,1992
IND,QAT,60480419.0,1992
IND,PAK,47882744.0,1992
IND,NGA,631859300.0,1992
IND,MYS,225978771.0,1992
IND,LBY,34115972.0,1992
IND,KWT,599880881.0,1992
IND,IRN,398406808.0,1992
IND,AUS,56016251.0,1992
IND,RUS,8824160.0,1992
IND,SAU,1070381894.0,1992
IND,EGY,90564364.0,1992
IND,YEM,10780369.0,1992
IND,ARE,845244254.0,1992
MYS,SAU,126850844.0,1992
MYS,JPN,3043.0,1992
MYS,SGP,3966.0,1992
LBY,CHE,492165.0,1992
AUS,USA,206841.0,1992
AUS,ARE,368648030.0,1992
AUS,THA,41702578.0,1992
AUS,VNM,116302626.0,1992
AUS,SGP,27833186.0,1992
AUS,SAU,158489112.0,1992
AUS,PNG,111526134.0,1992
AUS,NZL,95806844.0,1992
AUS,MYS,131090556.0,1992
AUS,IDN,282747873.0,1992
AUS,DEU,2747.0,1992
AUS,BRN,45320951.0,1992
ROU,USA,652426.0,1992
ROU,GBR,19349238.0,1992
ROU,EGY,91645000.0,1992
ROU,TUR,518.0,1992
ROU,ARE,20720.0,1992
ROU,SWE,19947.0,1992
ROU,ESP,52000.0,1992
ROU,SAU,97002704.0,1992
ROU,RUS,71872344.0,1992
ROU,NLD,31391.0,1992
ROU,MDA,245705.0,1992
ROU,LBY,61329600.0,1992
ROU,LBR,183128.0,1992
ROU,LBN,70076.0,1992
ROU,ITA,2234747.0,1992
ROU,ISR,53350.0,1992
ROU,IRN,461760544.0,1992
ROU,HUN,137936.0,1992
ROU,GRC,343913.0,1992
ROU,FRA,7923.0,1992
ROU,DEU,849485.0,1992
ROU,BGR,83559.0,1992
ROU,BEL,1967878.0,1992
ROU,AUT,81376.0,1992
ROU,SCG,27224000.0,1992
USA,MYS,78997759.0,1992
USA,KWT,259315425.0,1992
USA,KOR,16063.0,1992
USA,JPN,20971352.0,1992
USA,ITA,21729317.0,1992
USA,IDN,474910582.0,1992
USA,GTM,17245091.0,1992
USA,GRC,4224.0,1992
USA,DEU,19579337.0,1992
USA,GEO,3654593.0,1992
USA,GAB,942671298.0,1992
USA,FRA,5901076.0,1992
USA,ECU,471953706.0,1992
USA,BEN,9610061.0,1992
USA,COD,117711245.0,1992
USA,COG,508818491.0,1992
USA,COL,914165302.0,1992
USA,CHN,519986165.0,1992
USA,CAN,5498353682.0,1992
USA,CMR,67741732.0,1992
USA,AUS,87936654.0,1992
USA,ARG,175524452.0,1992
USA,AGO,2388379141.0,1992
USA,MEX,4496080625.0,1992
USA,OMN,30612880.0,1992
USA,NGA,5155181358.0,1992
USA,YEM,14570710.0,1992
USA,VEN,4703645000.0,1992
USA,GBR,1504102742.0,1992
USA,EGY,188778764.0,1992
USA,UKR,11272686.0,1992
USA,TUN,13102518.0,1992
USA,ARE,618656632.0,1992
USA,TTO,505707117.0,1992
USA,THA,3935906.0,1992
USA,CHE,2158712.0,1992
USA,ESP,1963121.0,1992
USA,SGP,15781186.0,1992
USA,SAU,10263956457.0,1992
USA,RUS,23850341.0,1992
USA,PRT,4202666.0,1992
USA,PHL,6273190.0,1992
USA,PER,3367906.0,1992
USA,PNG,38426272.0,1992
USA,NOR,973635955.0,1992
USA,ANT,15971531.0,1992
USA,DZA,941875264.0,1992
GBR,MEX,49123000.0,1992
GBR,NLD,122730304.0,1992
GBR,IRL,3481.0,1992
GBR,TUN,25328188.0,1992
GBR,DZA,234463024.0,1992
GBR,DEU,9378000.0,1992
GBR,DNK,151016864.0,1992
TUR,EGY,26037203.0,1992
TUR,UKR,13646789.0,1992
TUR,ARE,350794804.0,1992
TUR,SAU,1418257683.0,1992
TUR,RUS,21394324.0,1992
TUR,LBY,431651819.0,1992
TUR,IRN,333447819.0,1992
TUR,CHN,36859710.0,1992
SWE,EGY,43064408.0,1992
SWE,SAU,213840848.0,1992
SWE,RUS,133448456.0,1992
SWE,NOR,946071360.0,1992
SWE,NGA,97298240.0,1992
SWE,LTU,11268162.0,1992
SWE,LBY,16015349.0,1992
SWE,LVA,37709848.0,1992
SWE,ITA,4817368.0,1992
SWE,IRN,204336320.0,1992
SWE,FIN,433298.0,1992
SWE,DNK,254281376.0,1992
SWE,BRA,9009816.0,1992
SWE,DZA,18464800.0,1992
SWE,GBR,280067520.0,1992
SWE,VEN,66258848.0,1992
ESP,COD,5906483.0,1992
ESP,COG,138612992.0,1992
ESP,COL,16861144.0,1992
ESP,CMR,241877264.0,1992
ESP,BLR,8358595.0,1992
ESP,ARG,27483128.0,1992
ESP,AGO,98787064.0,1992
ESP,DZA,461344800.0,1992
ESP,FRA,8364011.0,1992
ESP,IRN,288636736.0,1992
ESP,LVA,5066279.0,1992
ESP,ITA,12947487.0,1992
ESP,VEN,14300207.0,1992
ESP,USA,8114.0,1992
ESP,GBR,325260192.0,1992
ESP,EGY,335222560.0,1992
ESP,TUN,24718040.0,1992
ESP,ARE,140198160.0,1992
ESP,SYR,117585184.0,1992
ESP,SAU,955473344.0,1992
ESP,RUS,419152224.0,1992
ESP,NOR,21405964.0,1992
ESP,NGA,1254340352.0,1992
ESP,MEX,1175606912.0,1992
ESP,LBY,929457024.0,1992
ESP,LBR,71030200.0,1992
ESP,GAB,38655688.0,1992
ESP,AUS,6176079.0,1992
RUS,SWE,1202.0,1992
NLD,VEN,41659152.0,1992
NLD,GBR,755209856.0,1992
NLD,EGY,25622252.0,1992
NLD,ARE,154588192.0,1992
NLD,IND,3789542.0,1992
NLD,SAU,2192690944.0,1992
NLD,RUS,444989760.0,1992
NLD,NOR,911031424.0,1992
NLD,NGA,539113472.0,1992
NLD,MEX,20317876.0,1992
NLD,LBY,77555776.0,1992
NLD,KWT,298496992.0,1992
NLD,IRN,1342684544.0,1992
NLD,GAB,80534128.0,1992
NLD,DNK,29794942.0,1992
NLD,COD,5055336.0,1992
NLD,COG,38164124.0,1992
NLD,COL,16754903.0,1992
NLD,CMR,70889640.0,1992
NLD,BEL,934.0,1992
NLD,AGO,23575812.0,1992
NLD,DZA,614735296.0,1992
NLD,TUN,2439694.0,1992
NLD,DEU,7823000.0,1992
LBR,DZA,9624624.0,1992
ITA,MEX,8972000.0,1992
ITA,TUN,189803968.0,1992
ITA,TUR,1168604.0,1992
ITA,CHN,11430664.0,1992
ITA,DZA,731502208.0,1992
ISR,MEX,153030000.0,1992
HUN,SCG,21477000.0,1992
HUN,DEU,6988000.0,1992
HUN,AUT,7681000.0,1992
HUN,AGO,1819000.0,1992
HUN,RUS,734572032.0,1992
HUN,DZA,11704234.0,1992
HUN,HRV,15161923.0,1992
COL,ECU,18144636.0,1992
ARG,BOL,1440218.0,1992
ARG,DZA,10239625.0,1992
SGP,YEM,33653048.0,1992
SGP,EGY,61219508.0,1992
SGP,ARE,542107264.0,1992
SGP,VNM,44735488.0,1992
SGP,SAU,3244435968.0,1992
SGP,QAT,200594928.0,1992
SGP,PHL,4014468.0,1992
SGP,PNG,2784.0,1992
SGP,OMN,202757872.0,1992
SGP,MYS,830640960.0,1992
SGP,KWT,141405712.0,1992
SGP,IRN,353643136.0,1992
SGP,CHN,254444768.0,1992
SGP,BRN,243236336.0,1992
SGP,AUS,81306904.0,1992
SGP,IDN,95181592.0,1992
YEM,OMN,187885840.0,1992
PHL,MYS,194959468.0,1992
PHL,SGP,4636.0,1992
PHL,AUS,5186165.0,1992
PHL,BRN,88618112.0,1992
PHL,IDN,26537312.0,1992
PHL,CHN,11777401.0,1992
PNG,AUS,13624.0,1992
CHN,SGP,3298933.0,1992
CHN,SAU,28300695.0,1992
CHN,RUS,657845.0,1992
CHN,PNG,89339398.0,1992
CHN,PAK,3318031.0,1992
CHN,OMN,440481447.0,1992
CHN,MYS,75965895.0,1992
CHN,LBY,48033744.0,1992
CHN,JPN,8551858.0,1992
CHN,IRN,15573897.0,1992
CHN,IDN,705425476.0,1992
CHN,HKG,72518.0,1992
CHN,CAN,11033236.0,1992
CHN,BRN,5003208.0,1992
CHN,AUS,96072142.0,1992
CHN,AGO,29307283.0,1992
CHN,VNM,44964475.0,1992
CHN,ARE,37922333.0,1992
CHN,YEM,73796553.0,1992
CHN,USA,7066688.0,1992
BRN,MYS,24704118.0,1992
BRN,AUS,7899098.0,1992
FRA,OMN,15732067.0,1992
FRA,MEX,156748000.0,1992
FRA,TTO,125127.0,1992
FRA,TUN,73345080.0,1992
FRA,DZA,556025024.0,1992
FRA,DEU,4434000.0,1992
FRA,GRC,53082216.0,1992
FRA,DNK,10072145.0,1992
GRC,IRN,649522496.0,1992
GRC,LBY,468411232.0,1992
GRC,LTU,13651212.0,1992
GRC,MDA,7572400.0,1992
GRC,RUS,39871628.0,1992
GRC,SAU,182088640.0,1992
GRC,IRQ,45992568.0,1992
GRC,ARE,1951547.0,1992
GRC,TUN,70555592.0,1992
GRC,EGY,228028064.0,1992
GRC,GBR,9764315.0,1992
GRC,SYR,1862062.0,1992
GRC,SCG,31030000.0,1992
GRC,DZA,36766244.0,1992
NZL,SAU,248318182.0,1992
NZL,PNG,7376304.0,1992
NZL,OMN,9114924.0,1992
NZL,MYS,11345751.0,1992
NZL,IRN,8228939.0,1992
NZL,IDN,12674439.0,1992
NZL,AUS,23256632.0,1992
NZL,THA,14444430.0,1992
NZL,ARE,113441692.0,1992
IDN,SAU,597283456.0,1992
IDN,MYS,154252512.0,1992
IDN,IRN,99703296.0,1992
IDN,AUS,186672272.0,1992
NOR,CHE,641.0,1992
NOR,SWE,1718.0,1992
NOR,DNK,124172200.0,1992
MEX,USA,1000.0,1992
MEX,ESP,2040.0,1992
DNK,GBR,203410368.0,1992
DNK,SGP,595.0,1992
DNK,RUS,66610640.0,1992
DNK,NOR,422703872.0,1992
DNK,LVA,10088684.0,1992
DNK,DEU,6893277.0,1992
DNK,DZA,3152392.0,1992
BEL,NLD,11183311.0,1992
BEL,MEX,25226000.0,1992
BEL,IRL,2419.0,1992
BEL,ROU,14141.0,1992
BEL,DZA,286805280.0,1992
THA,ARE,277719805.0,1992
THA,SAU,354741775.0,1992
THA,PNG,25142074.0,1992
THA,OMN,219448839.0,1992
THA,MYS,445586761.0,1992
THA,KWT,43117222.0,1992
THA,IRN,20795310.0,1992
THA,IDN,26442342.0,1992
THA,CAN,1703.0,1992
THA,BRN,218269331.0,1992
THA,AUS,113711595.0,1992
THA,CHN,633262.0,1992
DEU,GBR,2209008128.0,1992
DEU,EGY,1292000.0,1992
DEU,UKR,43630000.0,1992
DEU,TUN,37061000.0,1992
DEU,ARE,10156000.0,1992
DEU,SYR,661936000.0,1992
DEU,SWE,1000.0,1992
DEU,IND,11959000.0,1992
DEU,SAU,1155608064.0,1992
DEU,RUS,2200591104.0,1992
DEU,QAT,9117000.0,1992
DEU,NOR,2024395008.0,1992
DEU,NGA,1399448960.0,1992
DEU,MEX,31543000.0,1992
DEU,VEN,829430016.0,1992
DEU,LBY,1739789056.0,1992
DEU,ITA,2855000.0,1992
DEU,IRN,119803000.0,1992
DEU,GAB,43860000.0,1992
DEU,DNK,49219000.0,1992
DEU,COD,8517000.0,1992
DEU,CMR,17611000.0,1992
DEU,AUS,13085000.0,1992
DEU,ARG,8773000.0,1992
DEU,AGO,109338000.0,1992
DEU,DZA,1100366976.0,1992
DEU,KWT,52314000.0,1992
DEU,YEM,336710016.0,1992
DEU,CHE,2545.0,1992
PRY,DZA,37390184.0,1992
PRY,JPN,196152.0,1992
PRY,BEL,1419.0,1992
PRY,ARG,15300175.0,1992
BGR,TUN,22096236.0,1992
BGR,DZA,38388560.0,1992
AUT,MEX,52093000.0,1992
AUT,DZA,200206496.0,1992
AUT,DEU,1000.0,1992
PRT,VEN,33203754.0,1992
PRT,GBR,48451396.0,1992
PRT,EGY,251124768.0,1992
PRT,ARE,47088428.0,1992
PRT,ESP,24759.0,1992
PRT,SAU,156586464.0,1992
PRT,NOR,52478704.0,1992
PRT,NGA,376667072.0,1992
PRT,MEX,129616784.0,1992
PRT,LBY,58902240.0,1992
PRT,IRN,131658416.0,1992
PRT,DEU,588.0,1992
PRT,GAB,32074984.0,1992
PRT,AGO,91895800.0,1992
PRT,DZA,134372288.0,1992
PRT,CHE,1882.0,1992
PER,USA,1720.0,1992
PER,ECU,55781208.0,1992
PER,COL,131198296.0,1992
PER,BRA,10444.0,1992
ECU,USA,4506.0,1992
BRA,ARG,41668956.0,1992
BRA,AGO,20671380.0,1992
BRA,DZA,81918672.0,1992
BRA,ECU,6760300.0,1992
BRA,IRN,1075798144.0,1992
BRA,MEX,147626880.0,1992
BRA,VEN,220654128.0,1992
BRA,ARE,111092616.0,1992
BRA,SAU,1393911424.0,1992
BRA,QAT,124018608.0,1992
BRA,NGA,20406540.0,1992
BRA,ANT,135816064.0,1992
BRA,OMN,24078700.0,1992
BRA,KWT,87534064.0,1992
JPN,YEM,87756004.0,1992
JPN,VEN,1918.0,1992
JPN,EGY,9954014.0,1992
JPN,ARE,7735273753.0,1992
JPN,VNM,520564587.0,1992
JPN,SAU,6973022926.0,1992
JPN,RUS,5297446.0,1992
JPN,QAT,1898731956.0,1992
JPN,PHL,7383372.0,1992
JPN,PNG,10850780.0,1992
JPN,NZL,27572542.0,1992
JPN,OMN,1853137375.0,1992
JPN,MEX,704235421.0,1992
JPN,MYS,643397217.0,1992
JPN,KWT,994523548.0,1992
JPN,IRN,2452236735.0,1992
JPN,IDN,3010786260.0,1992
JPN,GAB,68931474.0,1992
JPN,CHN,1788350243.0,1992
JPN,BRN,360913776.0,1992
JPN,AUS,468144948.0,1992
JPN,DZA,3196.0,1992
JPN,SGP,559.0,1992
KOR,CMR,12563671.0,1992
KOR,AGO,1095228.0,1992
KOR,DZA,67179512.0,1992
KOR,CAN,12432731.0,1992
KOR,CHN,223032688.0,1992
KOR,IDN,740437312.0,1992
KOR,YEM,22319532.0,1992
KOR,EGY,58988676.0,1992
KOR,UKR,4622373.0,1992
KOR,ARE,1100009216.0,1992
KOR,THA,18531840.0,1992
KOR,SGP,4145.0,1992
KOR,SAU,2830716928.0,1992
KOR,RUS,32823336.0,1992
KOR,QAT,315980800.0,1992
KOR,PHL,9232860.0,1992
KOR,PNG,35827280.0,1992
KOR,PAN,3131.0,1992
KOR,NGA,79106600.0,1992
KOR,NZL,7624027.0,1992
KOR,NTZ,102906464.0,1992
KOR,OMN,1328593664.0,1992
KOR,MEX,13501272.0,1992
KOR,MYS,560022912.0,1992
KOR,KWT,253630032.0,1992
KOR,IRN,1041094720.0,1992
KOR,ECU,357349568.0,1992
KOR,BRN,313485248.0,1992
KOR,USA,3658660.0,1992
GTM,ECU,22469508.0,1992
GTM,COL,6142451.0,1992
CAN,VEN,148723328.0,1992
CAN,USA,29089640.0,1992
CAN,GBR,1057369536.0,1992
CAN,EGY,39371268.0,1992
CAN,SAU,427446784.0,1992
CAN,NOR,1110421760.0,1992
CAN,NGA,381075392.0,1992
CAN,MEX,149373488.0,1992
CAN,KWT,9790949.0,1992
CAN,IRN,34742696.0,1992
CAN,ECU,6423789.0,1992
CAN,COL,10942783.0,1992
CAN,DZA,25348480.0,1992
SCG,GBR,20527000.0,1992
SCG,SYR,2329000.0,1992
SCG,SAU,10226000.0,1992
SCG,RUS,111499000.0,1992
SCG,LBY,40285000.0,1992
SCG,IRN,40286000.0,1992
SCG,GRC,2693000.0,1992
SCG,CHN,50032000.0,1992
SCG,BGR,80000.0,1992
SCG,TUN,5711112.0,1992
SCG,HRV,576384.0,1992
TUN,SYR,12625532.0,1992
TUN,DEU,836.0,1992
TUN,FRA,8112.0,1992
TTO,VEN,108747152.0,1992
TTO,GBR,1149.0,1992
TTO,SUR,3784126.0,1992
TTO,ANT,4521304.0,1992
CHE,GBR,149597792.0,1992
